symbol,date,open,high,low,close,volume
ITC,2008-08-12,64.75,66.09,64.42,65.23,12156275
ITC,2008-08-13,64.67,65.95,64.67,64.98,6698996
ITC,2008-08-14,64.5,65.07,63.25,63.71,3974765
ITC,2008-08-18,63.71,64.7,60.53,62.48,13415009
ITC,2008-08-19,61.67,62.33,60.69,61.17,8661896
ITC,2008-08-20,61.63,62.21,60.73,61.0,14829248
ITC,2008-08-21,61.07,61.47,60.13,60.75,6479573
ITC,2008-08-22,60.98,61.33,59.93,60.73,3804647
ITC,2008-08-25,62.0,62.33,60.67,61.31,2079764
ITC,2008-08-26,61.0,61.77,60.77,61.63,7663643
ITC,2008-08-27,61.67,61.97,61.02,61.31,5337620
ITC,2008-08-28,61.17,61.63,60.42,61.17,15058370
ITC,2008-08-29,61.67,63.31,61.37,62.9,9076127
ITC,2008-09-01,62.67,64.31,61.59,63.98,7198799
ITC,2008-09-02,64.33,65.67,63.8,64.8,11465552
ITC,2008-09-04,64.59,65.12,62.79,63.05,7034750
ITC,2008-09-05,60.75,63.73,60.75,63.3,4852775
ITC,2008-09-08,63.67,70.0,63.03,65.5,18283568
ITC,2008-09-09,65.38,65.38,64.52,64.87,7052852
ITC,2008-09-10,64.67,65.33,64.29,65.02,7209758
ITC,2008-09-11,64.67,64.67,63.0,63.88,7814042
ITC,2008-09-12,64.67,65.13,63.02,63.8,14605352
ITC,2008-09-15,63.0,63.65,60.7,63.38,13361567
ITC,2008-09-16,61.97,65.13,61.0,64.8,13357892
ITC,2008-09-17,62.02,64.95,61.2,61.59,13218785
ITC,2008-09-18,61.63,62.63,59.0,61.88,24995432
ITC,2008-09-19,62.7,64.17,62.05,63.69,25313441
ITC,2008-09-22,64.17,66.63,63.52,65.0,31743125
ITC,2008-09-23,64.5,64.8,63.83,64.59,8545637
ITC,2008-09-24,64.67,65.07,64.07,64.33,12237107
ITC,2008-09-25,64.03,66.05,62.19,62.69,26472896
ITC,2008-09-26,62.67,64.73,61.23,64.12,14036249
ITC,2008-09-29,63.98,65.0,62.37,63.79,26080775
ITC,2008-09-30,62.5,64.13,61.67,62.69,23898917
ITC,2008-10-01,63.33,64.83,62.85,64.13,23207285
ITC,2008-10-03,63.3,66.33,63.02,63.48,36350219
ITC,2008-10-06,64.97,64.97,59.37,60.0,24546623
ITC,2008-10-07,60.19,60.98,56.12,58.17,52887065
ITC,2008-10-08,57.27,57.97,53.13,55.27,33657863
ITC,2008-10-10,54.5,58.0,51.17,54.45,44577686
ITC,2008-10-13,56.0,57.63,54.7,56.69,32743199
ITC,2008-10-14,57.97,57.97,55.53,56.31,15218144
ITC,2008-10-15,55.83,55.83,52.83,53.55,28807502
ITC,2008-10-16,51.33,54.97,50.71,53.9,32691797
ITC,2008-10-17,54.67,55.67,52.37,52.97,17838881
ITC,2008-10-20,53.33,56.3,53.33,55.07,15101672
ITC,2008-10-21,55.67,56.97,53.79,56.37,23524553
ITC,2008-10-22,56.0,59.33,55.33,56.95,27075128
ITC,2008-10-23,55.67,58.67,54.67,56.21,15386633
ITC,2008-10-24,55.0,57.27,50.33,52.97,28939889
ITC,2008-10-27,52.33,52.67,44.02,49.67,28003457
ITC,2008-10-28,51.17,52.88,51.05,51.77,2353577
ITC,2008-10-29,52.83,53.83,48.81,51.03,37397096
ITC,2008-10-31,52.02,56.97,50.33,51.71,39466814
ITC,2008-11-03,52.55,53.8,51.43,53.27,15453473
ITC,2008-11-04,52.93,57.63,52.0,56.92,13004486
ITC,2008-11-05,58.33,58.67,55.37,56.6,18219353
ITC,2008-11-06,55.93,58.0,54.6,56.23,15792086
ITC,2008-11-07,55.47,58.57,55.47,58.21,15250898
ITC,2008-11-10,58.95,59.2,56.67,57.43,10665569
ITC,2008-11-11,57.25,58.62,57.0,57.52,11648855
ITC,2008-11-12,57.0,57.62,55.17,56.67,12750098
ITC,2008-11-14,57.33,58.67,55.09,56.52,13899614
ITC,2008-11-17,56.33,58.02,53.63,55.07,17902829
ITC,2008-11-18,54.33,55.57,53.0,53.57,16616291
ITC,2008-11-19,53.83,56.57,53.57,55.03,20523581
ITC,2008-11-20,54.33,55.57,53.45,54.88,11478008
ITC,2008-11-21,54.67,57.47,54.13,56.62,14075501
ITC,2008-11-24,56.67,57.7,55.85,57.38,12463667
ITC,2008-11-25,57.77,58.02,55.53,56.21,9571055
ITC,2008-11-26,56.33,57.8,56.19,57.47,21508019
ITC,2008-11-28,53.67,58.9,53.67,57.87,25085699
ITC,2008-12-01,57.63,59.0,54.69,55.09,18578834
ITC,2008-12-02,54.83,57.13,54.0,56.53,17448620
ITC,2008-12-03,56.67,57.0,54.88,56.23,13846829
ITC,2008-12-04,56.35,58.33,55.88,58.02,10820543
ITC,2008-12-05,58.21,58.67,55.93,56.45,7584611
ITC,2008-12-08,57.2,58.8,56.27,56.63,20151566
ITC,2008-12-10,56.88,58.27,56.5,56.79,17058023
ITC,2008-12-11,57.13,57.33,55.79,57.05,12485243
ITC,2008-12-12,56.33,58.0,55.33,57.47,13758554
ITC,2008-12-15,58.15,58.33,56.52,57.83,8420153
ITC,2008-12-16,57.43,59.42,57.29,58.85,12434777
ITC,2008-12-17,59.33,59.8,56.83,57.45,15566855
ITC,2008-12-18,57.67,60.9,57.67,60.02,15236303
ITC,2008-12-19,59.8,61.48,59.05,59.69,17991317
ITC,2008-12-22,60.02,60.62,58.7,59.98,9194633
ITC,2008-12-23,59.8,60.15,58.93,59.27,9852986
ITC,2008-12-24,58.73,59.0,57.17,57.45,26512538
ITC,2008-12-26,59.33,59.63,56.67,56.88,5358089
ITC,2008-12-29,56.83,57.65,56.67,57.07,6506108
ITC,2008-12-30,57.33,57.83,56.87,57.31,9540494
ITC,2008-12-31,57.6,57.67,57.0,57.23,8340158
ITC,2009-01-01,57.43,57.67,56.92,57.21,8762105
ITC,2009-01-02,57.5,58.63,57.03,58.17,10622819
ITC,2009-01-05,58.33,58.9,57.13,57.65,10460423
ITC,2009-01-06,57.98,58.73,57.27,58.13,11799263
ITC,2009-01-07,57.67,58.33,54.0,56.03,19139492
ITC,2009-01-09,56.0,58.33,54.67,56.55,20600387
ITC,2009-01-12,57.0,57.0,54.03,55.03,18035879
ITC,2009-01-13,55.03,57.48,54.59,56.23,22202033
ITC,2009-01-14,57.33,57.83,55.92,56.9,13952036
ITC,2009-01-15,56.13,56.6,54.93,56.17,10387019
ITC,2009-01-16,56.53,57.57,56.52,57.25,11432969
ITC,2009-01-19,57.67,58.29,56.5,56.88,21653165
ITC,2009-01-20,56.33,57.31,55.67,56.88,10928588
ITC,2009-01-21,56.33,58.1,56.02,57.09,19569233
ITC,2009-01-22,57.09,57.57,56.53,56.87,7825280
ITC,2009-01-23,56.87,57.31,56.38,56.8,8313110
ITC,2009-01-27,57.47,57.83,56.57,56.93,16669484
ITC,2009-01-28,57.3,58.93,57.0,58.55,15457967
ITC,2009-01-29,58.83,59.27,57.45,58.48,22486892
ITC,2009-01-30,58.47,60.33,58.17,60.03,12140051
ITC,2009-02-02,59.37,59.97,59.0,59.4,15002795
ITC,2009-02-03,59.33,61.5,59.29,60.3,12889214
ITC,2009-02-04,59.42,61.25,59.42,60.3,10009910
ITC,2009-02-05,60.33,61.21,59.87,60.43,4770359
ITC,2009-02-06,60.03,61.33,60.03,60.85,5140109
ITC,2009-02-09,61.03,61.3,59.9,61.05,5189999
ITC,2009-02-10,60.93,60.95,59.59,60.12,7097897
ITC,2009-02-11,59.73,60.43,59.45,60.07,4705181
ITC,2009-02-12,60.17,60.17,59.12,59.43,4493081
ITC,2009-02-13,59.93,60.25,58.81,59.77,6413255
ITC,2009-02-16,59.38,60.63,58.21,60.38,11592479
ITC,2009-02-17,60.3,60.67,59.79,60.19,8792939
ITC,2009-02-18,59.95,60.9,59.7,60.02,9463424
ITC,2009-02-19,60.02,60.53,59.75,60.35,9749141
ITC,2009-02-20,60.09,60.47,59.17,60.07,6344075
ITC,2009-02-24,59.67,60.48,59.45,60.2,6828104
ITC,2009-02-25,60.42,60.83,59.33,60.63,12667274
ITC,2009-02-26,60.5,63.31,60.12,61.35,11132642
ITC,2009-02-27,61.67,62.0,60.19,61.02,10514504
ITC,2009-03-02,60.37,60.7,59.23,59.65,7701314
ITC,2009-03-03,59.33,59.77,56.87,57.35,15261959
ITC,2009-03-04,57.67,58.33,57.4,57.9,5669786
ITC,2009-03-05,57.75,58.23,54.83,55.69,25566746
ITC,2009-03-06,54.71,55.48,53.59,54.85,17784722
ITC,2009-03-09,54.67,54.83,52.0,52.79,14689484
ITC,2009-03-12,53.4,55.75,53.03,53.95,18772397
ITC,2009-03-13,54.0,55.47,54.0,55.12,14206265
ITC,2009-03-16,55.33,56.97,54.7,56.7,13337093
ITC,2009-03-17,56.7,58.3,56.47,57.8,10483928
ITC,2009-03-18,58.02,59.0,56.21,56.53,8208293
ITC,2009-03-19,57.0,57.59,55.73,56.59,9929360
ITC,2009-03-20,56.33,57.07,56.03,56.4,8578289
ITC,2009-03-23,56.67,58.5,56.67,58.13,7440377
ITC,2009-03-24,58.83,58.83,57.37,58.31,16000823
ITC,2009-03-25,58.33,60.55,58.25,59.25,18931016
ITC,2009-03-26,59.19,62.77,59.19,61.7,18703793
ITC,2009-03-27,61.83,62.93,60.17,62.1,22415963
ITC,2009-03-30,61.63,62.9,59.19,59.62,14608193
ITC,2009-03-31,59.57,62.17,59.45,61.62,16419986
ITC,2009-04-01,61.7,61.97,59.75,61.45,14458190
ITC,2009-04-02,62.17,63.3,61.05,61.77,19671275
ITC,2009-04-06,62.27,62.97,59.2,59.93,34794125
ITC,2009-04-08,59.62,64.29,59.17,63.29,28919726
ITC,2009-04-09,64.0,64.33,61.92,62.38,9265511
ITC,2009-04-13,63.0,63.33,62.03,62.33,9823826
ITC,2009-04-15,62.67,63.59,61.12,61.71,22853765
ITC,2009-04-16,61.85,64.62,61.21,63.9,15752072
ITC,2009-04-17,64.17,64.63,62.53,62.81,24828377
ITC,2009-04-20,63.3,63.43,60.73,61.57,15354518
ITC,2009-04-21,60.6,63.77,60.55,62.88,14910608
ITC,2009-04-22,62.13,63.93,62.13,63.5,13867985
ITC,2009-04-23,63.33,63.67,62.87,63.33,6358850
ITC,2009-04-24,63.63,63.97,62.52,63.52,6320969
ITC,2009-04-27,63.6,64.75,62.79,64.5,14461196
ITC,2009-04-28,64.29,64.29,61.87,62.52,10479668
ITC,2009-04-29,62.71,63.55,61.81,62.97,16219304
ITC,2009-05-04,63.37,69.21,63.33,68.55,32425340
ITC,2009-05-05,68.33,68.33,65.42,65.93,18839423
ITC,2009-05-06,66.0,66.23,63.35,64.19,18722219
ITC,2009-05-07,64.98,65.25,63.21,63.48,13158326
ITC,2009-05-08,63.33,64.15,61.83,62.8,12255779
ITC,2009-05-11,63.31,63.33,61.77,62.65,8970392
ITC,2009-05-12,62.79,64.12,62.4,63.79,13743503
ITC,2009-05-13,63.79,64.4,62.3,62.69,9975062
ITC,2009-05-14,62.05,62.9,61.73,62.27,7178222
ITC,2009-05-15,62.4,63.17,61.8,62.02,12206039
ITC,2009-05-18,64.62,74.42,64.62,68.92,457091
ITC,2009-05-19,68.95,70.97,63.03,63.48,60751688
ITC,2009-05-20,63.33,64.23,61.7,62.15,23612546
ITC,2009-05-21,62.33,62.65,60.33,60.71,22765958
ITC,2009-05-22,60.71,61.5,60.09,61.2,21389282
ITC,2009-05-25,61.47,63.55,60.85,63.27,23727023
ITC,2009-05-26,63.83,64.0,60.83,61.35,19226744
ITC,2009-05-27,61.83,62.5,59.85,61.37,48502961
ITC,2009-05-28,62.17,62.67,60.71,61.3,37397909
ITC,2009-05-29,61.6,62.83,60.7,61.21,32080226
ITC,2009-06-01,61.67,64.92,61.5,64.13,40113833
ITC,2009-06-02,65.0,65.95,62.9,64.07,29326361
ITC,2009-06-03,64.93,68.13,64.4,67.69,43535105
ITC,2009-06-04,67.67,70.0,66.03,67.53,37186640
ITC,2009-06-05,67.67,67.67,63.19,63.79,79065377
ITC,2009-06-08,67.65,67.65,60.17,61.2,46866479
ITC,2009-06-09,60.62,63.97,60.47,63.6,25845023
ITC,2009-06-10,63.67,65.87,63.67,65.1,40273244
ITC,2009-06-11,65.33,66.6,64.38,65.87,24217649
ITC,2009-06-12,66.27,67.67,65.17,65.55,22677695
ITC,2009-06-15,65.0,66.45,64.8,65.83,13502249
ITC,2009-06-16,64.83,67.57,64.81,66.23,19015802
ITC,2009-06-17,66.0,66.67,64.17,64.6,15130583
ITC,2009-06-18,64.67,65.33,64.02,64.45,14099180
ITC,2009-06-19,64.5,67.03,64.5,66.87,16358255
ITC,2009-06-22,68.23,68.5,66.83,67.73,21274712
ITC,2009-06-23,67.5,67.5,64.3,65.8,24736688
ITC,2009-06-24,66.0,67.13,64.47,66.25,22769807
ITC,2009-06-25,67.9,67.9,63.52,64.38,40091228
ITC,2009-06-26,65.0,66.0,63.79,65.57,16617890
ITC,2009-06-29,65.67,65.95,64.33,64.57,10407239
ITC,2009-06-30,64.83,65.1,63.07,63.59,13499669
ITC,2009-07-01,63.43,64.83,63.0,63.77,10257494
ITC,2009-07-02,64.29,64.5,63.05,63.9,18345200
ITC,2009-07-03,63.67,64.37,63.05,63.9,16046687
ITC,2009-07-06,64.17,67.67,62.4,65.9,50752904
ITC,2009-07-07,66.35,71.63,66.35,70.4,52830533
ITC,2009-07-08,70.17,71.17,69.0,69.81,20558135
ITC,2009-07-09,67.5,71.67,67.5,71.13,14893583
ITC,2009-07-10,71.47,71.63,69.2,70.2,16328261
ITC,2009-07-13,69.23,71.67,68.0,70.29,17174498
ITC,2009-07-14,70.67,71.25,69.35,70.8,12129374
ITC,2009-07-15,70.93,72.87,69.79,72.42,14563742
ITC,2009-07-16,72.6,73.8,71.79,72.45,10192367
ITC,2009-07-17,73.27,77.33,71.97,76.42,22368395
ITC,2009-07-20,77.33,77.67,74.33,75.15,13526663
ITC,2009-07-21,76.09,76.09,72.59,73.21,12887075
ITC,2009-07-22,74.57,74.71,71.7,72.67,13149827
ITC,2009-07-23,73.35,77.33,73.07,76.59,25490246
ITC,2009-07-24,77.0,78.25,74.45,77.4,17445020
ITC,2009-07-27,78.0,81.33,76.0,79.62,16503992
ITC,2009-07-28,79.33,81.77,78.42,80.33,21727778
ITC,2009-07-29,79.33,80.97,76.03,79.23,14359340
ITC,2009-07-30,78.67,82.29,77.37,80.9,30970364
ITC,2009-07-31,82.6,84.33,81.0,83.07,22026113
ITC,2009-08-03,84.33,84.33,81.75,82.71,6975605
ITC,2009-08-04,82.71,83.0,80.0,82.17,14635151
ITC,2009-08-05,82.5,82.6,79.83,81.25,11663327
ITC,2009-08-06,80.33,81.53,76.69,78.03,16625705
ITC,2009-08-07,78.17,78.65,75.7,76.53,14959085
ITC,2009-08-10,77.31,77.63,73.42,74.79,17229851
ITC,2009-08-11,73.7,75.57,72.73,75.23,15750449
ITC,2009-08-12,74.33,76.92,73.53,75.95,12509201
ITC,2009-08-13,76.77,80.62,76.71,79.79,10507826
ITC,2009-08-14,80.0,80.33,76.87,78.31,8241509
ITC,2009-08-17,77.67,77.97,73.19,74.19,13905983
ITC,2009-08-18,74.0,75.92,73.09,74.9,11305535
ITC,2009-08-19,73.6,75.0,72.69,74.29,17817836
ITC,2009-08-20,75.17,75.83,75.0,75.05,8018861
ITC,2009-08-21,75.63,76.67,73.38,76.31,10871054
ITC,2009-08-24,77.17,80.93,76.67,79.98,14230406
ITC,2009-08-25,79.0,81.31,77.88,80.17,12206264
ITC,2009-08-26,80.33,80.33,78.53,79.67,8418566
ITC,2009-08-27,76.77,80.75,76.77,79.97,15119990
ITC,2009-08-28,80.17,80.33,78.0,78.87,10044923
ITC,2009-08-31,78.62,78.83,76.21,76.98,14043749
ITC,2009-09-01,77.67,78.25,74.87,76.71,12572588
ITC,2009-09-02,76.09,77.73,75.33,76.02,9007145
ITC,2009-09-03,76.33,76.87,74.75,75.6,9666137
ITC,2009-09-04,76.0,78.62,74.88,77.75,9782483
ITC,2009-09-07,78.97,79.33,76.03,77.02,25204508
ITC,2009-09-08,77.33,78.33,76.0,76.21,16965530
ITC,2009-09-09,76.0,76.33,75.13,75.67,44968457
ITC,2009-09-10,76.17,77.23,75.5,76.35,14199407
ITC,2009-09-11,77.03,77.19,75.0,75.7,17942306
ITC,2009-09-14,74.73,76.29,74.13,74.63,10267259
ITC,2009-09-15,75.0,76.8,74.77,76.35,13712345
ITC,2009-09-16,77.33,77.52,76.45,77.02,16990292
ITC,2009-09-17,77.63,78.3,75.69,76.27,28221857
ITC,2009-09-18,76.0,76.33,75.42,75.63,15994187
ITC,2009-09-22,76.0,78.0,75.07,77.79,15070640
ITC,2009-09-23,78.33,78.93,76.27,76.83,12404855
ITC,2009-09-24,76.33,78.67,76.33,77.52,15966956
ITC,2009-09-25,77.3,78.71,77.23,78.33,8715119
ITC,2009-09-29,78.93,79.33,77.59,78.09,8908295
ITC,2009-09-30,78.0,78.15,77.19,77.69,15631964
ITC,2009-10-01,77.57,77.83,76.67,77.52,12599234
ITC,2009-10-05,77.42,79.93,76.67,79.52,23240093
ITC,2009-10-06,80.0,82.83,79.97,82.52,23303234
ITC,2009-10-07,83.17,84.17,81.37,81.65,13210655
ITC,2009-10-08,82.63,84.52,82.0,83.59,19482710
ITC,2009-10-09,83.9,83.9,81.5,83.21,6461192
ITC,2009-10-12,84.8,86.93,81.73,86.12,13242398
ITC,2009-10-14,85.93,87.27,85.55,86.23,8620136
ITC,2009-10-15,86.67,86.67,83.21,85.47,12285074
ITC,2009-10-16,85.67,85.82,83.33,84.13,7637456
ITC,2009-10-17,84.83,84.92,82.83,83.5,1151657
ITC,2009-10-20,84.0,84.67,82.7,83.48,9595724
ITC,2009-10-21,84.17,84.17,80.59,81.23,7981709
ITC,2009-10-22,81.67,83.3,80.93,82.62,10448480
ITC,2009-10-23,83.6,87.0,83.33,86.73,23965979
ITC,2009-10-26,87.83,88.83,86.55,88.23,19650116
ITC,2009-10-27,87.33,88.47,85.37,86.87,14888801
ITC,2009-10-28,86.6,87.5,83.85,86.37,16330277
ITC,2009-10-29,84.83,87.93,84.55,86.43,21699476
ITC,2009-10-30,87.5,87.75,84.37,84.93,13395659
ITC,2009-11-03,84.12,86.62,81.03,82.85,13146755
ITC,2009-11-04,82.33,85.33,81.25,84.87,10389998
ITC,2009-11-05,84.67,85.3,82.0,84.05,11912213
ITC,2009-11-06,84.33,84.92,82.33,82.95,8200553
ITC,2009-11-09,84.33,86.65,82.98,86.35,10838573
ITC,2009-11-10,86.0,87.33,84.67,85.82,15746291
ITC,2009-11-11,85.02,86.47,85.02,85.62,12791663
ITC,2009-11-12,86.0,86.55,83.75,84.31,12612149
ITC,2009-11-13,85.27,85.59,84.0,84.83,10874081
ITC,2009-11-16,85.17,86.27,84.21,85.2,11418347
ITC,2009-11-17,85.17,85.43,84.07,84.88,9790382
ITC,2009-11-18,85.0,86.5,84.29,86.25,9398810
ITC,2009-11-19,86.33,86.73,85.03,85.55,10734197
ITC,2009-11-20,84.8,87.0,82.79,86.63,10723052
ITC,2009-11-23,87.27,90.0,86.67,89.6,22152755
ITC,2009-11-24,90.0,90.0,87.65,87.93,17352062
ITC,2009-11-25,88.0,89.83,87.45,89.63,9682544
ITC,2009-11-26,90.0,90.33,86.25,87.1,18505442
ITC,2009-11-27,86.18,87.0,84.03,85.43,13279973
ITC,2009-11-30,86.12,87.21,85.0,85.7,11341682
ITC,2009-12-01,86.0,86.63,85.19,86.01,12295715
ITC,2009-12-02,86.62,86.83,85.0,85.67,11919050
ITC,2009-12-03,85.7,86.59,85.0,85.15,8761220
ITC,2009-12-04,85.17,86.37,84.4,85.57,7667132
ITC,2009-12-07,85.7,86.25,84.73,84.93,5869841
ITC,2009-12-08,85.03,86.59,84.79,86.2,10169414
ITC,2009-12-09,86.0,86.29,85.19,85.51,7957793
ITC,2009-12-10,85.6,85.97,84.33,84.73,10529945
ITC,2009-12-11,85.27,85.27,83.43,84.25,9976637
ITC,2009-12-14,84.5,84.98,83.17,83.57,7599686
ITC,2009-12-15,84.0,84.57,83.0,83.81,7018100
ITC,2009-12-16,83.9,83.95,82.52,83.13,7773761
ITC,2009-12-17,83.5,83.8,82.67,83.09,9252944
ITC,2009-12-18,83.37,83.37,82.0,82.33,6011249
ITC,2009-12-21,82.33,82.42,81.19,81.6,7793366
ITC,2009-12-22,81.9,82.9,81.07,82.09,12177140
ITC,2009-12-23,82.33,84.97,81.5,84.53,15966431
ITC,2009-12-24,85.0,85.97,83.92,85.29,8614388
ITC,2009-12-29,84.79,85.82,84.77,85.4,6504410
ITC,2009-12-30,85.27,85.49,83.33,83.57,7434278
ITC,2009-12-31,83.9,84.65,83.29,83.6,15334208
ITC,2010-01-04,84.33,85.0,83.45,84.55,5161634
ITC,2010-01-05,84.93,85.59,84.23,85.38,10767224
ITC,2010-01-06,86.23,86.23,84.53,85.59,7529978
ITC,2010-01-07,85.67,86.17,84.57,85.31,4987433
ITC,2010-01-08,85.12,86.17,85.12,85.5,4881350
ITC,2010-01-11,85.83,86.5,85.33,85.53,7201262
ITC,2010-01-12,85.59,85.59,83.03,83.35,15514100
ITC,2010-01-13,83.0,83.92,82.33,82.98,12476063
ITC,2010-01-14,83.5,83.63,82.33,82.71,12324479
ITC,2010-01-15,83.35,84.4,82.37,84.25,7839830
ITC,2010-01-18,84.27,84.77,83.33,83.52,5642285
ITC,2010-01-19,83.8,83.8,82.77,83.3,6295625
ITC,2010-01-20,83.33,83.83,82.09,82.37,10432658
ITC,2010-01-21,82.5,83.38,80.83,81.5,11734697
ITC,2010-01-22,81.0,84.57,80.42,83.03,46258871
ITC,2010-01-25,83.33,85.43,82.52,85.03,15803927
ITC,2010-01-27,84.5,86.35,84.33,85.3,35549840
ITC,2010-01-28,85.57,85.67,82.85,84.75,19603175
ITC,2010-01-29,84.5,85.59,83.03,83.38,15766655
ITC,2010-02-01,83.33,84.19,81.9,82.17,12617924
ITC,2010-02-02,83.35,83.35,81.02,81.47,10822940
ITC,2010-02-03,81.67,84.95,81.17,84.2,13888178
ITC,2010-02-04,84.0,84.92,83.2,84.45,12115685
ITC,2010-02-05,84.0,84.43,82.33,82.79,18616514
ITC,2010-02-06,82.67,83.2,82.4,82.69,477017
ITC,2010-02-08,82.67,82.73,80.23,81.79,23410361
ITC,2010-02-09,81.8,82.27,80.92,81.3,12081410
ITC,2010-02-10,81.57,82.0,80.7,81.3,8559071
ITC,2010-02-11,81.69,82.63,81.6,82.38,6952628
ITC,2010-02-15,82.83,83.33,81.7,83.12,6487739
ITC,2010-02-16,83.59,83.83,82.7,83.38,6122927
ITC,2010-02-17,83.5,84.23,83.15,83.92,7889147
ITC,2010-02-18,84.07,84.25,82.17,82.75,4007402
ITC,2010-02-19,83.1,83.47,81.93,82.83,6003728
ITC,2010-02-22,83.25,83.59,82.03,82.53,6519764
ITC,2010-02-23,82.53,83.31,81.93,83.09,7205159
ITC,2010-02-24,82.79,83.48,82.27,82.55,8543615
ITC,2010-02-25,82.97,83.17,81.9,82.53,14311631
ITC,2010-02-26,82.83,84.13,76.27,77.42,70062641
ITC,2010-03-02,78.37,81.4,78.33,80.65,29079218
ITC,2010-03-03,80.83,82.09,79.45,81.23,13051703
ITC,2010-03-04,82.3,82.33,81.0,82.02,12871172
ITC,2010-03-05,82.33,82.33,81.0,81.59,8292836
ITC,2010-03-08,81.92,83.98,81.83,83.75,22483826
ITC,2010-03-09,83.92,84.59,83.2,83.69,9544841
ITC,2010-03-10,84.25,85.09,83.45,84.75,11961911
ITC,2010-03-11,84.67,85.97,83.87,85.21,8748881
ITC,2010-03-12,85.67,86.8,85.09,86.15,16751450
ITC,2010-03-15,86.12,87.23,86.12,86.45,15357008
ITC,2010-03-16,86.73,86.99,84.75,86.6,7480235
ITC,2010-03-17,86.6,88.13,86.21,87.62,12137354
ITC,2010-03-18,87.67,88.23,86.23,87.09,6491702
ITC,2010-03-19,86.83,87.75,86.38,87.1,7726919
ITC,2010-03-22,86.45,87.3,85.79,87.2,8909039
ITC,2010-03-23,86.83,87.57,85.4,86.99,9991814
ITC,2010-03-25,87.01,88.82,86.6,88.25,17237312
ITC,2010-03-26,88.25,88.67,87.37,88.13,8880839
ITC,2010-03-29,88.13,90.33,87.42,89.73,12653582
ITC,2010-03-30,89.77,90.97,89.23,89.62,7993808
ITC,2010-03-31,89.93,89.93,87.2,87.68,15054350
ITC,2010-04-01,88.0,88.95,87.7,88.0,5660240
ITC,2010-04-05,89.23,89.57,88.03,88.27,7335419
ITC,2010-04-06,88.27,89.2,87.7,88.75,9674909
ITC,2010-04-07,88.45,90.0,87.83,89.82,8730539
ITC,2010-04-08,89.33,89.65,88.79,89.25,6258125
ITC,2010-04-09,89.27,90.17,88.57,89.75,8402555
ITC,2010-04-12,90.0,90.9,89.12,90.47,7865252
ITC,2010-04-13,91.2,91.23,89.37,89.53,4827845
