symbol,date,open,high,low,close,volume
CIPLA,2008-06-09,200.8,207.7,200.0,206.45,938711
CIPLA,2008-06-10,206.45,212.35,203.1,210.7,1218862
CIPLA,2008-06-11,212.45,220.45,211.7,218.3,2894704
CIPLA,2008-06-12,218.5,224.0,212.0,217.2,1931448
CIPLA,2008-06-13,217.0,217.95,210.0,210.9,1046397
CIPLA,2008-06-16,211.5,219.0,211.5,217.5,1244073
CIPLA,2008-06-17,217.0,221.5,215.1,218.9,732624
CIPLA,2008-06-18,218.0,221.0,215.1,217.35,543062
CIPLA,2008-06-19,215.05,218.9,211.25,217.85,650883
CIPLA,2008-06-20,217.5,218.0,209.05,212.1,1091565
CIPLA,2008-06-23,209.9,214.5,205.25,212.35,886653
CIPLA,2008-06-24,212.0,216.25,209.05,212.55,1047759
CIPLA,2008-06-25,209.5,212.5,206.6,207.4,1261114
CIPLA,2008-06-26,208.0,220.6,206.85,216.25,2015964
CIPLA,2008-06-27,212.0,212.95,208.15,210.75,2476971
CIPLA,2008-06-30,211.0,212.85,209.5,211.05,2225276
CIPLA,2008-07-01,210.0,213.7,202.1,206.35,1607310
CIPLA,2008-07-02,207.0,216.0,206.05,215.0,1017391
CIPLA,2008-07-03,215.0,218.9,210.0,211.35,916769
CIPLA,2008-07-04,211.5,213.9,205.7,208.1,803225
CIPLA,2008-07-07,208.0,211.4,206.65,208.4,558715
CIPLA,2008-07-08,208.0,210.55,205.0,207.1,1283265
CIPLA,2008-07-09,215.15,215.15,209.0,209.95,492469
CIPLA,2008-07-10,210.0,212.5,208.5,211.5,518916
CIPLA,2008-07-11,212.0,213.0,208.0,210.5,567507
CIPLA,2008-07-14,210.5,216.0,208.15,215.15,786203
CIPLA,2008-07-15,214.5,214.5,205.35,207.75,413162
CIPLA,2008-07-16,208.0,212.4,207.15,208.75,1371635
CIPLA,2008-07-17,210.4,213.4,208.95,212.2,1489415
CIPLA,2008-07-18,213.2,219.5,212.5,215.1,1523780
CIPLA,2008-07-21,217.0,228.9,216.1,227.15,1711129
CIPLA,2008-07-22,227.15,239.45,227.15,237.8,2774966
CIPLA,2008-07-23,240.1,244.95,230.5,232.65,2041791
CIPLA,2008-07-24,233.0,235.7,226.05,231.7,1169945
CIPLA,2008-07-25,234.0,235.3,224.5,225.95,1683848
CIPLA,2008-07-28,225.0,229.0,222.05,223.15,1091239
CIPLA,2008-07-29,223.0,225.5,217.35,218.95,927123
CIPLA,2008-07-30,218.0,221.9,218.0,220.1,1701159
CIPLA,2008-07-31,220.0,223.0,216.1,218.9,2200098
CIPLA,2008-08-01,219.9,221.0,217.0,220.0,1084731
CIPLA,2008-08-04,220.0,223.45,219.0,219.95,1614504
CIPLA,2008-08-05,220.0,227.9,219.35,226.45,1834016
CIPLA,2008-08-06,229.0,231.0,222.35,224.35,491729
CIPLA,2008-08-07,226.0,228.8,221.1,227.2,1424382
CIPLA,2008-08-08,226.9,235.95,225.05,235.05,2315985
CIPLA,2008-08-11,238.0,238.5,230.0,233.8,1293726
CIPLA,2008-08-12,233.0,233.45,223.75,225.35,637373
CIPLA,2008-08-13,224.0,234.6,222.0,231.85,1054486
CIPLA,2008-08-14,231.0,237.3,230.0,234.05,1164099
CIPLA,2008-08-18,235.0,236.8,230.0,234.35,761426
CIPLA,2008-08-19,234.0,236.95,233.5,234.5,401943
CIPLA,2008-08-20,234.0,241.9,234.0,240.7,1116249
CIPLA,2008-08-21,242.5,243.0,235.1,236.55,836834
CIPLA,2008-08-22,235.0,239.15,234.6,237.4,509015
