symbol,date,open,high,low,close,volume
KOTAKBANK,2008-09-29,143.0,144.0,129.4,134.74,11450512
KOTAKBANK,2008-09-30,130.75,140.95,125.39,138.54,11056120
KOTAKBANK,2008-10-01,139.34,144.0,134.0,139.95,7845712
KOTAKBANK,2008-10-03,138.75,141.44,132.75,135.07,6898136
KOTAKBANK,2008-10-06,132.5,133.45,117.04,119.25,9188072
KOTAKBANK,2008-10-07,121.25,125.7,106.55,108.71,11660544
KOTAKBANK,2008-10-08,100.64,114.93,98.25,113.38,12665776
KOTAKBANK,2008-10-10,109.75,115.2,99.75,111.39,10252016
KOTAKBANK,2008-10-13,110.45,120.0,110.45,117.6,5668984
KOTAKBANK,2008-10-14,124.97,128.16,121.57,123.61,6701384
KOTAKBANK,2008-10-15,122.25,124.2,116.0,118.96,5085228
KOTAKBANK,2008-10-16,115.0,123.75,110.25,116.86,8464752
KOTAKBANK,2008-10-17,117.5,119.43,105.03,107.39,5255480
KOTAKBANK,2008-10-20,107.75,112.09,101.0,102.71,7445840
KOTAKBANK,2008-10-21,104.95,108.47,103.15,105.8,4644544
KOTAKBANK,2008-10-22,106.25,108.5,98.5,100.22,5533892
KOTAKBANK,2008-10-23,97.5,101.25,91.75,94.04,7147284
KOTAKBANK,2008-10-24,95.0,95.75,68.18,74.25,8880732
KOTAKBANK,2008-10-27,75.0,78.75,60.0,74.3,9132848
KOTAKBANK,2008-10-28,76.44,82.47,76.44,78.22,802536
KOTAKBANK,2008-10-29,80.0,84.75,78.95,81.54,7876140
KOTAKBANK,2008-10-31,85.63,88.5,78.03,84.3,11057196
KOTAKBANK,2008-11-03,87.0,93.97,87.0,92.66,5765876
KOTAKBANK,2008-11-04,92.5,108.6,88.99,105.74,9636428
KOTAKBANK,2008-11-05,110.0,117.25,104.32,107.05,12619808
KOTAKBANK,2008-11-06,102.5,112.5,102.5,107.36,12155960
KOTAKBANK,2008-11-07,106.29,108.68,98.85,102.78,10084264
KOTAKBANK,2008-11-10,107.5,110.43,103.9,108.88,6885300
KOTAKBANK,2008-11-11,107.0,108.0,99.57,100.04,5232436
KOTAKBANK,2008-11-12,98.78,103.0,94.29,96.82,8069248
KOTAKBANK,2008-11-14,101.13,103.66,90.03,94.68,7802944
KOTAKBANK,2008-11-17,95.0,96.0,81.72,84.32,9876404
KOTAKBANK,2008-11-18,82.32,83.25,75.53,77.19,13059288
KOTAKBANK,2008-11-19,76.5,81.6,72.75,73.82,9867232
KOTAKBANK,2008-11-20,72.22,74.0,68.5,72.51,6830196
KOTAKBANK,2008-11-21,73.5,79.24,71.39,77.4,8448024
KOTAKBANK,2008-11-24,76.75,79.44,73.32,78.28,9406764
KOTAKBANK,2008-11-25,78.95,83.11,76.16,77.9,7705380
KOTAKBANK,2008-11-26,78.75,81.86,74.75,81.15,7918432
KOTAKBANK,2008-11-28,80.0,84.94,78.75,83.82,7567952
KOTAKBANK,2008-12-01,85.03,87.18,79.0,79.84,6174828
KOTAKBANK,2008-12-02,76.03,82.75,75.57,81.82,6231500
KOTAKBANK,2008-12-03,83.7,84.24,80.11,82.28,4624548
KOTAKBANK,2008-12-04,82.47,89.75,82.04,88.51,5140464
KOTAKBANK,2008-12-05,88.5,96.43,88.0,89.9,11498292
KOTAKBANK,2008-12-08,92.5,96.25,87.04,88.2,7217536
KOTAKBANK,2008-12-10,90.0,91.84,86.82,90.41,9096116
KOTAKBANK,2008-12-11,90.25,95.75,89.0,94.7,7936000
KOTAKBANK,2008-12-12,94.49,94.49,88.75,93.07,5264220
KOTAKBANK,2008-12-15,95.25,100.0,94.75,97.1,5692572
KOTAKBANK,2008-12-16,96.75,99.25,94.0,96.65,7103032
KOTAKBANK,2008-12-17,99.0,99.0,89.64,91.18,5394884
KOTAKBANK,2008-12-18,90.01,96.88,88.1,95.57,7806948
KOTAKBANK,2008-12-19,95.0,98.13,92.07,94.82,6856628
KOTAKBANK,2008-12-22,95.0,96.71,88.57,90.04,5697724
KOTAKBANK,2008-12-23,90.0,90.0,82.78,83.96,4716892
KOTAKBANK,2008-12-24,83.38,91.85,81.57,88.47,6574548
KOTAKBANK,2008-12-26,88.75,91.11,83.78,84.64,4637132
KOTAKBANK,2008-12-29,84.64,88.75,82.75,87.99,5111524
KOTAKBANK,2008-12-30,89.1,92.35,87.0,90.46,5472768
KOTAKBANK,2008-12-31,91.35,92.2,88.82,89.38,4705032
KOTAKBANK,2009-01-01,90.0,93.5,89.55,92.68,3458652
KOTAKBANK,2009-01-02,93.5,99.25,92.28,97.9,6258884
KOTAKBANK,2009-01-05,99.39,101.38,96.79,99.64,5956956
KOTAKBANK,2009-01-06,99.75,102.72,94.07,96.71,9015300
KOTAKBANK,2009-01-07,97.5,100.6,89.53,90.76,6482408
KOTAKBANK,2009-01-09,90.0,100.0,82.25,86.13,5076276
KOTAKBANK,2009-01-12,86.25,87.0,80.32,82.18,4032180
KOTAKBANK,2009-01-13,82.6,85.88,78.13,80.82,6972540
KOTAKBANK,2009-01-14,80.0,85.75,80.0,84.38,3299124
KOTAKBANK,2009-01-15,82.57,82.57,74.75,76.32,6821208
KOTAKBANK,2009-01-16,76.25,79.75,76.25,78.97,4461508
KOTAKBANK,2009-01-19,79.75,80.75,76.54,77.99,3590992
KOTAKBANK,2009-01-20,76.25,76.95,74.1,76.09,3077984
KOTAKBANK,2009-01-21,75.0,77.13,72.5,73.38,4836608
KOTAKBANK,2009-01-22,74.68,75.75,66.5,69.22,7493340
KOTAKBANK,2009-01-23,67.95,68.5,62.09,64.04,13151240
KOTAKBANK,2009-01-27,66.0,67.0,62.53,65.0,7661848
KOTAKBANK,2009-01-28,65.5,70.5,65.5,68.82,7456352
KOTAKBANK,2009-01-29,69.63,70.93,67.05,70.04,8654368
KOTAKBANK,2009-01-30,71.0,72.0,68.69,70.94,3816720
KOTAKBANK,2009-02-02,65.34,71.25,65.34,68.59,3541700
KOTAKBANK,2009-02-03,68.75,70.8,65.38,68.16,5656924
KOTAKBANK,2009-02-04,68.75,69.99,66.79,68.24,5751340
KOTAKBANK,2009-02-05,68.35,68.75,64.25,65.24,3660268
KOTAKBANK,2009-02-06,66.25,67.5,65.82,66.49,2761596
KOTAKBANK,2009-02-09,67.25,69.22,66.91,68.35,3792732
KOTAKBANK,2009-02-10,68.75,72.71,68.32,70.24,5730060
KOTAKBANK,2009-02-11,69.0,69.63,67.03,68.93,4030152
KOTAKBANK,2009-02-12,69.25,70.61,67.75,68.2,3908480
KOTAKBANK,2009-02-13,68.75,71.19,68.75,70.07,3143860
KOTAKBANK,2009-02-16,70.0,70.5,66.04,66.72,3247092
KOTAKBANK,2009-02-17,65.5,66.21,63.88,65.07,3532144
KOTAKBANK,2009-02-18,63.81,65.74,62.26,64.05,3804972
KOTAKBANK,2009-02-19,63.5,65.46,62.78,63.1,3147288
KOTAKBANK,2009-02-20,63.5,63.5,60.28,61.16,3614416
KOTAKBANK,2009-02-24,60.0,62.95,59.0,62.42,3946732
KOTAKBANK,2009-02-25,63.0,64.95,62.53,63.33,3645288
KOTAKBANK,2009-02-26,63.47,63.95,60.63,62.78,4838964
KOTAKBANK,2009-02-27,62.5,65.2,61.83,64.86,4475456
KOTAKBANK,2009-03-02,64.25,64.25,61.0,61.51,2393548
KOTAKBANK,2009-03-03,60.34,62.19,58.81,59.4,7171320
KOTAKBANK,2009-03-04,60.0,60.58,57.7,58.49,7425584
KOTAKBANK,2009-03-05,59.95,59.97,52.38,54.1,15977964
KOTAKBANK,2009-03-06,52.55,58.22,52.0,56.72,20125924
KOTAKBANK,2009-03-09,56.31,58.0,54.78,55.76,8387252
KOTAKBANK,2009-03-12,56.75,58.5,56.14,57.81,6534876
KOTAKBANK,2009-03-13,59.59,61.42,59.38,60.94,6894944
KOTAKBANK,2009-03-16,61.63,63.0,59.53,62.53,7761604
KOTAKBANK,2009-03-17,62.25,64.19,60.42,62.72,7834684
KOTAKBANK,2009-03-18,63.13,65.75,63.13,64.21,6315448
KOTAKBANK,2009-03-19,64.75,68.24,64.03,67.32,14542160
KOTAKBANK,2009-03-20,66.44,67.13,63.75,64.26,5523656
KOTAKBANK,2009-03-23,64.75,68.96,64.75,68.11,5889520
KOTAKBANK,2009-03-24,68.85,72.5,66.5,67.14,9998488
KOTAKBANK,2009-03-25,69.25,70.21,66.25,69.41,7082624
KOTAKBANK,2009-03-26,72.25,74.75,70.05,73.65,8427880
KOTAKBANK,2009-03-27,73.68,76.47,73.03,75.43,6759136
KOTAKBANK,2009-03-30,74.72,74.75,66.39,67.39,6549540
KOTAKBANK,2009-03-31,68.7,73.86,65.13,70.55,13235524
KOTAKBANK,2009-04-01,71.2,75.72,67.95,74.86,9987440
KOTAKBANK,2009-04-02,75.07,87.5,75.07,85.11,15785892
KOTAKBANK,2009-04-06,88.75,96.25,86.66,92.53,12804340
KOTAKBANK,2009-04-08,88.75,91.75,85.03,90.36,11722032
KOTAKBANK,2009-04-09,93.75,94.65,89.51,92.93,8825524
KOTAKBANK,2009-04-13,94.75,101.36,94.21,99.9,7995220
KOTAKBANK,2009-04-15,97.5,109.75,90.66,106.53,15565580
KOTAKBANK,2009-04-16,109.44,110.5,97.26,99.13,14418600
KOTAKBANK,2009-04-17,101.25,105.2,98.15,99.95,10373596
KOTAKBANK,2009-04-20,105.55,105.55,97.07,99.44,7465592
KOTAKBANK,2009-04-21,97.5,97.5,91.34,95.99,8902556
KOTAKBANK,2009-04-22,97.25,99.03,91.25,92.32,7916920
KOTAKBANK,2009-04-23,92.13,98.63,87.5,97.64,10068192
KOTAKBANK,2009-04-24,97.63,101.19,96.01,99.66,8442012
KOTAKBANK,2009-04-27,95.0,102.68,95.0,98.47,7691640
KOTAKBANK,2009-04-28,98.66,99.7,89.55,91.09,7586520
KOTAKBANK,2009-04-29,93.6,97.5,91.8,96.32,6914808
KOTAKBANK,2009-05-04,99.25,108.13,99.25,105.93,13172908
KOTAKBANK,2009-05-05,108.5,114.75,106.5,113.59,10401636
KOTAKBANK,2009-05-06,114.5,115.75,103.35,106.04,11299788
KOTAKBANK,2009-05-07,108.0,111.5,105.78,110.22,8157324
KOTAKBANK,2009-05-08,113.5,114.18,104.84,108.38,9421144
KOTAKBANK,2009-05-11,110.5,114.1,107.15,110.41,9494436
KOTAKBANK,2009-05-12,111.0,128.0,105.82,121.16,21737872
KOTAKBANK,2009-05-13,121.25,127.25,119.53,121.3,17685320
KOTAKBANK,2009-05-14,119.97,126.0,115.75,124.75,15542100
KOTAKBANK,2009-05-15,127.25,130.5,125.25,126.51,13445900
KOTAKBANK,2009-05-18,143.75,162.5,143.75,150.73,22272
KOTAKBANK,2009-05-19,156.38,180.73,144.09,167.8,15713876
KOTAKBANK,2009-05-20,163.75,169.73,160.75,165.23,9250156
KOTAKBANK,2009-05-21,164.5,167.48,151.82,154.93,13561496
KOTAKBANK,2009-05-22,154.3,162.0,149.05,161.02,9970508
KOTAKBANK,2009-05-25,161.98,172.93,157.04,171.18,9470792
KOTAKBANK,2009-05-26,173.75,173.75,156.25,157.6,7606352
KOTAKBANK,2009-05-27,168.75,169.65,162.15,165.1,6189440
KOTAKBANK,2009-05-28,164.95,174.46,160.27,171.25,13949184
KOTAKBANK,2009-05-29,172.45,175.66,168.3,169.63,8141524
KOTAKBANK,2009-06-01,172.5,182.1,167.88,169.91,6947952
KOTAKBANK,2009-06-02,171.3,171.93,160.48,164.6,6819948
KOTAKBANK,2009-06-03,166.0,168.98,161.3,166.48,5425856
KOTAKBANK,2009-06-04,151.91,171.88,151.91,170.49,7657164
KOTAKBANK,2009-06-05,175.02,175.02,167.5,169.35,6363716
KOTAKBANK,2009-06-08,170.0,170.73,158.91,161.25,4176732
KOTAKBANK,2009-06-09,155.07,172.5,155.07,170.71,5870272
KOTAKBANK,2009-06-10,172.5,184.25,172.21,180.74,10757752
KOTAKBANK,2009-06-11,182.35,183.5,171.55,175.24,5412308
KOTAKBANK,2009-06-12,178.38,178.7,167.26,168.43,5252164
KOTAKBANK,2009-06-15,168.13,170.02,162.66,164.5,4241020
KOTAKBANK,2009-06-16,165.0,172.75,159.5,171.7,4233880
KOTAKBANK,2009-06-17,171.25,175.0,159.4,162.12,4863936
KOTAKBANK,2009-06-18,163.7,169.7,152.57,159.13,7790252
KOTAKBANK,2009-06-19,163.25,164.63,150.59,157.38,6437492
KOTAKBANK,2009-06-22,160.25,162.0,153.75,155.18,5030472
KOTAKBANK,2009-06-23,150.46,153.48,146.26,150.13,7088108
KOTAKBANK,2009-06-24,149.32,153.71,148.25,152.13,5738264
KOTAKBANK,2009-06-25,153.0,158.7,152.57,154.41,7146500
KOTAKBANK,2009-06-26,155.25,163.9,155.02,162.8,5791580
KOTAKBANK,2009-06-29,164.5,174.18,160.5,167.82,6813228
KOTAKBANK,2009-06-30,169.0,170.0,156.29,157.95,6513808
KOTAKBANK,2009-07-01,159.13,163.48,155.0,160.73,5920252
KOTAKBANK,2009-07-02,162.02,163.73,158.27,161.5,5429764
KOTAKBANK,2009-07-03,160.76,163.27,158.82,161.87,3773356
KOTAKBANK,2009-07-06,162.13,166.66,146.82,149.13,7279792
KOTAKBANK,2009-07-07,151.25,153.0,146.5,149.84,5823768
KOTAKBANK,2009-07-08,148.75,148.75,139.98,142.27,6036088
KOTAKBANK,2009-07-09,142.63,143.7,136.8,141.82,4642856
KOTAKBANK,2009-07-10,143.5,145.63,136.25,138.82,5332556
KOTAKBANK,2009-07-13,136.25,141.24,132.32,138.76,5813800
KOTAKBANK,2009-07-14,142.29,145.75,141.27,144.77,4858328
KOTAKBANK,2009-07-15,146.0,154.25,143.13,151.19,9284000
KOTAKBANK,2009-07-16,152.63,158.25,150.0,155.62,6007264
KOTAKBANK,2009-07-17,155.75,162.16,155.75,160.43,4143956
KOTAKBANK,2009-07-20,161.26,169.48,160.51,168.38,4839152
KOTAKBANK,2009-07-21,168.75,171.24,159.55,160.63,5316100
KOTAKBANK,2009-07-22,162.43,166.23,155.0,156.04,5836188
KOTAKBANK,2009-07-23,158.63,163.18,157.5,160.26,5323788
KOTAKBANK,2009-07-24,162.77,163.0,155.96,158.87,4549116
KOTAKBANK,2009-07-27,159.5,168.25,158.75,167.19,6104320
KOTAKBANK,2009-07-28,168.68,170.43,162.0,165.63,8688872
KOTAKBANK,2009-07-29,166.07,167.48,155.0,156.0,7187020
KOTAKBANK,2009-07-30,156.09,158.5,153.75,157.19,5921324
KOTAKBANK,2009-07-31,160.52,165.51,158.82,163.76,6274768
KOTAKBANK,2009-08-03,164.98,167.95,162.75,167.25,3237796
KOTAKBANK,2009-08-04,167.1,177.23,166.99,175.85,10110284
KOTAKBANK,2009-08-05,175.87,187.38,174.07,186.32,11540600
KOTAKBANK,2009-08-06,185.0,192.71,180.5,182.95,13603296
KOTAKBANK,2009-08-07,181.25,184.6,175.52,177.8,8725356
KOTAKBANK,2009-08-10,181.25,184.49,173.82,180.88,9592652
KOTAKBANK,2009-08-11,182.0,185.7,177.63,181.52,9023164
KOTAKBANK,2009-08-12,179.73,180.98,171.75,178.66,5861184
KOTAKBANK,2009-08-13,181.29,189.49,179.91,188.52,5486952
KOTAKBANK,2009-08-14,189.66,189.66,182.77,184.18,3071880
KOTAKBANK,2009-08-17,182.18,182.2,168.88,170.45,4608092
KOTAKBANK,2009-08-18,171.25,176.45,170.66,173.66,4766276
KOTAKBANK,2009-08-19,174.15,175.0,166.76,169.12,4306508
KOTAKBANK,2009-08-20,172.98,176.95,171.57,175.4,4958348
KOTAKBANK,2009-08-21,174.46,180.88,171.55,179.94,5235056
KOTAKBANK,2009-08-24,181.25,185.98,181.25,183.07,3217476
KOTAKBANK,2009-08-25,182.52,184.95,177.07,180.3,5187380
KOTAKBANK,2009-08-26,181.13,183.63,177.16,181.8,3181168
KOTAKBANK,2009-08-27,180.75,181.23,175.38,178.65,5542244
KOTAKBANK,2009-08-28,178.5,184.35,177.0,181.16,4483152
KOTAKBANK,2009-08-31,177.75,179.88,176.57,179.05,2923616
KOTAKBANK,2009-09-01,179.43,183.25,174.68,176.32,3923584
KOTAKBANK,2009-09-02,173.75,178.07,172.7,174.07,3671060
KOTAKBANK,2009-09-03,175.0,178.49,173.54,174.96,4133556
KOTAKBANK,2009-09-04,177.5,179.9,175.32,178.45,2631996
KOTAKBANK,2009-09-07,179.95,182.23,178.13,181.38,3560480
KOTAKBANK,2009-09-08,184.0,184.45,180.0,180.8,2658016
KOTAKBANK,2009-09-09,182.2,183.23,179.13,179.65,2806272
KOTAKBANK,2009-09-10,181.25,187.75,180.77,181.82,6568556
KOTAKBANK,2009-09-11,183.75,184.75,158.2,181.12,4431920
KOTAKBANK,2009-09-14,180.01,185.0,180.0,183.82,2906636
KOTAKBANK,2009-09-15,182.5,189.98,182.5,187.46,6363772
KOTAKBANK,2009-09-16,190.0,191.0,184.09,185.09,4382624
KOTAKBANK,2009-09-17,187.95,188.38,182.52,183.95,2408496
KOTAKBANK,2009-09-18,182.0,187.48,176.38,184.0,2498956
KOTAKBANK,2009-09-22,184.25,186.25,183.49,184.65,2365908
KOTAKBANK,2009-09-23,183.76,185.45,181.5,182.48,2266612
KOTAKBANK,2009-09-24,181.25,185.5,178.82,184.49,3812140
KOTAKBANK,2009-09-25,184.63,186.93,181.75,183.21,1438228
KOTAKBANK,2009-09-29,188.21,190.15,183.8,189.49,3198440
KOTAKBANK,2009-09-30,190.5,196.0,189.32,194.88,5913076
KOTAKBANK,2009-10-01,193.5,195.73,191.29,192.21,2639572
KOTAKBANK,2009-10-05,187.5,191.49,184.18,185.01,1922352
KOTAKBANK,2009-10-06,186.0,189.75,182.5,189.07,2318956
KOTAKBANK,2009-10-07,190.0,194.05,186.38,188.1,2320568
KOTAKBANK,2009-10-08,188.69,194.38,186.75,192.32,2668608
KOTAKBANK,2009-10-09,193.73,198.32,190.63,192.15,3148428
KOTAKBANK,2009-10-12,192.25,202.13,190.75,199.82,6223932
KOTAKBANK,2009-10-14,201.1,204.07,199.68,201.94,4652292
KOTAKBANK,2009-10-15,204.74,208.0,203.52,205.49,2391744
KOTAKBANK,2009-10-16,205.49,209.45,204.25,206.74,2454896
KOTAKBANK,2009-10-17,209.85,209.85,204.82,205.75,391124
KOTAKBANK,2009-10-20,208.73,210.0,203.0,205.24,1707544
KOTAKBANK,2009-10-21,206.24,206.73,203.2,205.21,1445244
KOTAKBANK,2009-10-22,203.75,203.75,196.75,198.82,3476200
KOTAKBANK,2009-10-23,201.0,202.5,198.16,198.77,3028588
KOTAKBANK,2009-10-26,198.77,200.0,192.88,195.25,2399760
KOTAKBANK,2009-10-27,190.55,195.82,186.27,190.38,3958384
KOTAKBANK,2009-10-28,191.5,195.45,187.75,189.35,2387796
KOTAKBANK,2009-10-29,186.25,186.98,177.5,179.02,2593440
KOTAKBANK,2009-10-30,182.5,190.98,175.88,178.29,4568208
KOTAKBANK,2009-11-03,176.25,179.5,168.02,170.26,4518616
KOTAKBANK,2009-11-04,172.2,175.98,170.99,174.91,2154108
KOTAKBANK,2009-11-05,174.75,179.75,171.63,179.49,2508716
KOTAKBANK,2009-11-06,180.25,193.68,180.25,190.79,3102264
KOTAKBANK,2009-11-09,193.75,204.45,188.13,200.82,5367708
KOTAKBANK,2009-11-10,203.46,204.45,196.32,197.66,2942920
KOTAKBANK,2009-11-11,198.8,204.32,194.63,203.27,3139388
KOTAKBANK,2009-11-12,200.0,203.93,195.57,197.23,2083848
KOTAKBANK,2009-11-13,198.0,204.15,196.57,202.59,3283544
KOTAKBANK,2009-11-16,203.75,207.93,203.75,206.0,2132676
KOTAKBANK,2009-11-17,206.25,208.99,201.27,207.45,2163620
KOTAKBANK,2009-11-18,209.5,212.5,202.75,203.79,6769844
KOTAKBANK,2009-11-19,204.5,205.45,193.75,196.01,3186976
KOTAKBANK,2009-11-20,196.01,199.75,191.51,198.32,3220048
KOTAKBANK,2009-11-23,199.93,203.37,198.07,201.29,2808836
KOTAKBANK,2009-11-24,201.25,202.13,193.13,194.57,3086516
KOTAKBANK,2009-11-25,194.96,199.46,193.82,197.49,2966152
KOTAKBANK,2009-11-26,198.75,198.75,194.52,196.05,3035496
KOTAKBANK,2009-11-27,195.0,195.0,181.38,190.93,3878372
KOTAKBANK,2009-11-30,191.25,198.7,190.0,196.77,1734460
KOTAKBANK,2009-12-01,197.5,204.5,183.25,203.87,3169736
KOTAKBANK,2009-12-02,204.0,206.25,203.05,204.35,2366532
KOTAKBANK,2009-12-03,205.0,206.75,200.29,201.55,1596448
KOTAKBANK,2009-12-04,201.0,202.25,197.63,198.96,1638368
KOTAKBANK,2009-12-07,201.2,201.88,195.4,196.13,1766700
KOTAKBANK,2009-12-08,196.25,203.1,195.0,201.62,1646324
KOTAKBANK,2009-12-09,200.77,201.95,196.29,197.55,1582676
KOTAKBANK,2009-12-10,198.0,201.19,197.5,200.1,1101732
KOTAKBANK,2009-12-11,202.0,202.75,197.57,200.71,1500968
KOTAKBANK,2009-12-14,199.88,202.13,198.76,199.57,1596508
KOTAKBANK,2009-12-15,200.02,201.74,195.3,197.13,2995268
KOTAKBANK,2009-12-16,197.25,197.25,192.66,194.01,4940476
KOTAKBANK,2009-12-17,194.68,196.88,192.55,195.9,1989604
KOTAKBANK,2009-12-18,195.13,197.0,192.75,193.73,1625796
KOTAKBANK,2009-12-21,192.5,198.59,192.13,194.88,2463228
KOTAKBANK,2009-12-22,196.35,200.68,196.35,199.73,1830100
KOTAKBANK,2009-12-23,200.0,203.0,200.0,202.52,1405008
KOTAKBANK,2009-12-24,203.75,204.23,200.5,201.29,1202360
KOTAKBANK,2009-12-29,201.29,203.49,201.0,202.16,965852
KOTAKBANK,2009-12-30,202.23,205.7,200.29,204.9,2524648
KOTAKBANK,2009-12-31,207.5,208.43,200.63,201.74,1497440
KOTAKBANK,2010-01-04,203.27,206.23,201.5,205.73,1105496
KOTAKBANK,2010-01-05,206.75,208.43,205.27,207.76,1422728
KOTAKBANK,2010-01-06,208.0,211.15,206.3,210.29,2786040
KOTAKBANK,2010-01-07,211.25,213.7,208.63,212.65,4160024
KOTAKBANK,2010-01-08,213.5,213.51,209.5,211.34,1489588
KOTAKBANK,2010-01-11,214.0,215.43,210.5,212.15,1298008
